# #JD, mag, error
-1.265625009452924132e+01,1.000854311634137739e+00,2.001708623268275578e-03
-1.264930565003305674e+01,9.995388779756612108e-01,1.999077755951322519e-03
-1.264236120553687215e+01,1.001798105644960302e+00,2.003596211289920739e-03
-1.263541676104068756e+01,1.000682530442445373e+00,2.001365060884890620e-03
-1.262847231654450297e+01,9.967626196833428986e-01,1.993525239366685659e-03
-1.262152787204831839e+01,1.001057810441733364e+00,2.002115620883466660e-03
-1.261458342755213380e+01,9.970643414262240212e-01,1.994128682852448157e-03
-1.260763898305594921e+01,1.001905202669671091e+00,2.003810405339342352e-03
-1.260069453855976462e+01,1.000593917748026529e+00,2.001187835496053176e-03
-1.259375009406358004e+01,1.001694893389811547e+00,2.003389786779623174e-03
-1.258680564956739545e+01,1.000310349062003779e+00,2.000620698124007651e-03
-1.257986120507121086e+01,1.000083568317718941e+00,2.000167136635437951e-03
-1.257291676057502627e+01,9.983095825364702858e-01,1.996619165072940818e-03
-1.256597231607884169e+01,9.976145148020172382e-01,1.995229029604034341e-03
-1.255902787158265710e+01,9.995916554935152520e-01,1.999183310987030695e-03
-1.255208342708647251e+01,9.976902811258574477e-01,1.995380562251714961e-03
-1.254513898259028792e+01,9.996510326731345986e-01,1.999302065346269305e-03
-1.253819453809410334e+01,9.993798821438216740e-01,1.998759764287643282e-03
-1.253125009359791875e+01,1.000272570665907468e+00,2.000545141331815015e-03
-1.252430564910173416e+01,1.001923499494330239e+00,2.003846998988660557e-03
-1.251736120460554957e+01,9.995521006224550309e-01,1.999104201244910305e-03
-1.251041676010936499e+01,9.979459606250075110e-01,1.995891921250015147e-03
-1.250347231561318040e+01,1.000717133411070714e+00,2.001434266822141490e-03
-1.249652787111699581e+01,1.003942207609203940e+00,2.007884415218407978e-03
-1.248958342662081122e+01,1.002353872539287538e+00,2.004707745078575330e-03
-1.248263898212462664e+01,9.994235202434216259e-01,1.998847040486843255e-03
-1.247569453762844205e+01,1.002965626538023125e+00,2.005931253076046090e-03
-1.246875009313225746e+01,1.002171285150769586e+00,2.004342570301539169e-03
-1.246180564863607287e+01,9.966196571004286575e-01,1.993239314200857554e-03
-1.245486120413988829e+01,9.979500870722340933e-01,1.995900174144468048e-03
-1.244791675964370370e+01,9.973367088709763628e-01,1.994673417741952767e-03
-1.244097231514751911e+01,1.000352134586251385e+00,2.000704269172502714e-03
-1.243402787065133452e+01,1.000424882249444813e+00,2.000849764498889832e-03
-1.242708342615514994e+01,1.001109298548679583e+00,2.002218597097359023e-03
-1.242013898165896535e+01,1.001313161988800049e+00,2.002626323977599928e-03
-1.241319453716278076e+01,1.006382320133656361e+00,2.012764640267312912e-03
-1.240625009266659617e+01,1.000728023637295960e+00,2.001456047274591775e-03
-1.239930564817041159e+01,9.998061359855093810e-01,1.999612271971018627e-03
-1.239236120367422700e+01,1.001524860071398404e+00,2.003049720142796759e-03
-1.238541675917804241e+01,9.957683792022724578e-01,1.991536758404544808e-03
-1.237847231468185782e+01,1.001735058548885116e+00,2.003470117097770099e-03
-1.237152787018567324e+01,9.981480184740346706e-01,1.996296036948069438e-03
-1.236458342568948865e+01,1.001151242737388980e+00,2.002302485474778074e-03
-1.235763898119330406e+01,9.959599365561780937e-01,1.991919873112356267e-03
-1.235069453669711947e+01,1.001986039082259472e+00,2.003972078164518826e-03
-1.234375009220093489e+01,9.997495605438468935e-01,1.999499121087693759e-03
-1.233680564770475030e+01,9.996783447707920933e-01,1.999356689541584298e-03
-1.232986120320856571e+01,9.968971659130617669e-01,1.993794331826123558e-03
-1.232291675871238112e+01,1.000997132261719269e+00,2.001994264523438739e-03
-1.231597231421619654e+01,9.993961278014360516e-01,1.998792255602872305e-03
-1.230902786972001195e+01,1.001228342788452297e+00,2.002456685576904823e-03
-1.230208342522382736e+01,1.001534116462364121e+00,2.003068232924728326e-03
-1.229513898072764277e+01,1.001000051526180323e+00,2.002000103052360789e-03
-1.228819453623145819e+01,1.000038233954163580e+00,2.000076467908327039e-03
-1.228125009173527360e+01,9.993885903997072884e-01,1.998777180799414695e-03
-1.227430564723908901e+01,1.000718343713892455e+00,2.001436687427784935e-03
-1.226736120274290442e+01,9.987438901226073362e-01,1.997487780245214839e-03
-1.226041675824671984e+01,9.984520714962479282e-01,1.996904142992495749e-03
-1.225347231375053525e+01,9.993789061632977200e-01,1.998757812326595624e-03
-1.224652786925435066e+01,1.002375899311365837e+00,2.004751798622731677e-03
-1.223958342475816607e+01,9.991116348047314188e-01,1.998223269609462720e-03
-1.223263898026198149e+01,1.001164366351979806e+00,2.002328732703959838e-03
-1.222569453576579690e+01,1.001399656549826434e+00,2.002799313099652961e-03
-1.221875009126961231e+01,1.000086230028989220e+00,2.000172460057978406e-03
-1.221180564677342772e+01,9.976994251335046249e-01,1.995398850267009368e-03
-1.220486120227724314e+01,1.001987765658315155e+00,2.003975531316630303e-03
-1.219791675778105855e+01,1.001269940186729546e+00,2.002539880373459258e-03
-1.219097231328487396e+01,9.990294113560155287e-01,1.998058822712030919e-03
-1.218402786878868937e+01,9.999010699351611464e-01,1.999802139870322532e-03
-1.217708342429250479e+01,9.998503169014918424e-01,1.999700633802983709e-03
-1.217013897979632020e+01,1.000405587457098955e+00,2.000811174914198052e-03
-1.216319453530013561e+01,9.995686810391674060e-01,1.999137362078334985e-03
-1.215625009080395103e+01,9.985896311063380271e-01,1.997179262212676019e-03
-1.214930564630776644e+01,1.000748418879729984e+00,2.001496837759460072e-03
-1.214236120181158185e+01,1.003055272220543914e+00,2.006110544441087884e-03
-1.213541675731539726e+01,9.989496413220030346e-01,1.997899282644006319e-03
-1.212847231281921268e+01,1.001115106874200356e+00,2.002230213748400732e-03
-1.212152786832302809e+01,1.000663236381245325e+00,2.001326472762490500e-03
-1.211458342382684350e+01,1.002269489532238156e+00,2.004538979064476346e-03
-1.210763897933065891e+01,9.971394718938920709e-01,1.994278943787783972e-03
-1.210069453483447433e+01,1.001215583942759446e+00,2.002431167885519118e-03
-1.209375009033828974e+01,9.979877461718842380e-01,1.995975492343768712e-03
-1.208680564584210515e+01,1.004855758323696113e+00,2.009711516647392365e-03
-1.207986120134592056e+01,9.996748405120005065e-01,1.999349681024001173e-03
-1.207291675684973598e+01,1.000434515654262668e+00,2.000869031308525389e-03
-1.206597231235355139e+01,9.976508345171846148e-01,1.995301669034369244e-03
-1.205902786785736680e+01,1.002795908188283125e+00,2.005591816376566319e-03
-1.205208342336118221e+01,1.001227034038647989e+00,2.002454068077295837e-03
-1.204513897886499763e+01,1.001082122059371082e+00,2.002164244118742002e-03
-1.203819453436881304e+01,1.004334148080354261e+00,2.008668296160708716e-03
-1.203125008987262845e+01,9.986555082397838845e-01,1.997311016479568022e-03
-1.202430564537644386e+01,1.000155934508657030e+00,2.000311869017314115e-03
-1.201736120088025928e+01,9.970315007876556779e-01,1.994063001575311408e-03
-1.201041675638407469e+01,1.000758172709135252e+00,2.001516345418270434e-03
-1.200347231188789010e+01,9.978397793719094855e-01,1.995679558743819210e-03
-1.199652786739170551e+01,1.001632490820847599e+00,2.003264981641695273e-03
-1.198958342289552093e+01,9.986246918727577082e-01,1.997249383745515385e-03
-1.198263897839933634e+01,9.983530328578881230e-01,1.996706065715776138e-03
-1.197569453390315175e+01,1.002398670833061445e+00,2.004797341666122914e-03
-1.196875008940696716e+01,9.992307448161577010e-01,1.998461489632315582e-03
-1.196180564491078258e+01,1.000721412381844200e+00,2.001442824763688313e-03
-1.195486120041459799e+01,9.968679192094761499e-01,1.993735838418952272e-03
-1.194791675591841340e+01,9.972620025260607868e-01,1.994524005052121605e-03
-1.194097231142222881e+01,1.002413318023510413e+00,2.004826636047020959e-03
-1.193402786692604423e+01,9.998159629629203016e-01,1.999631925925840752e-03
-1.192708342242985964e+01,9.952232654137456169e-01,1.990446530827491220e-03
-1.192013897793367505e+01,9.984358013109465579e-01,1.996871602621893248e-03
-1.191319453343749046e+01,9.983819781279187344e-01,1.996763956255837458e-03
-1.190625008894130588e+01,9.986355281875449741e-01,1.997271056375090042e-03
-1.189930564444512129e+01,1.003245786367133130e+00,2.006491572734266267e-03
-1.189236119994893670e+01,1.002546585273384139e+00,2.005093170546768441e-03
-1.188541675545275211e+01,9.996644250993304004e-01,1.999328850198660908e-03
-1.187847231095656753e+01,1.001872198449794471e+00,2.003744396899589161e-03
-1.187152786646038294e+01,9.999674057727465648e-01,1.999934811545493220e-03
-1.186458342196419835e+01,1.000517346019931919e+00,2.001034692039863842e-03
-1.185763897746801376e+01,1.002584115777672036e+00,2.005168231555344224e-03
-1.185069453297182918e+01,9.989073319399432993e-01,1.997814663879886495e-03
-1.184375008847564459e+01,9.981664421500765494e-01,1.996332884300153036e-03
-1.183680564397946000e+01,9.970988022880198365e-01,1.994197604576039909e-03
-1.182986119948327541e+01,1.002837839650376761e+00,2.005675679300753401e-03
-1.182291675498709083e+01,1.000684768963319149e+00,2.001369537926638367e-03
-1.181597231049090624e+01,1.002778145828538081e+00,2.005556291657076013e-03
-1.180902786599472165e+01,9.987421273008760814e-01,1.997484254601752333e-03
-1.180208342149853706e+01,1.000272642918524246e+00,2.000545285837048749e-03
-1.179513897700235248e+01,1.001174169157083460e+00,2.002348338314166760e-03
-1.178819453250616789e+01,9.946444304953730997e-01,1.989288860990746227e-03
-1.178125008800998330e+01,9.989551156044519375e-01,1.997910231208903896e-03
-1.177430564351379871e+01,9.983216418851426077e-01,1.996643283770285250e-03
-1.176736119901761413e+01,9.995768376168041591e-01,1.999153675233608218e-03
-1.176041675452142954e+01,1.001773149777476002e+00,2.003546299554952170e-03
-1.175347231002524495e+01,9.974857950212103752e-01,1.994971590042420636e-03
-1.174652786552906036e+01,9.999495473585461314e-01,1.999899094717092103e-03
-1.173958342103287578e+01,1.000290719453770016e+00,2.000581438907540061e-03
-1.173263897653669119e+01,9.969199775171034839e-01,1.993839955034206954e-03
-1.172569453204050660e+01,1.001252560613505871e+00,2.002505121227011846e-03
-1.171875008754432201e+01,9.972604651057462855e-01,1.994520930211492529e-03
-1.171180564304813743e+01,1.002380850729304829e+00,2.004761701458609817e-03
-1.170486119855195284e+01,9.989382350883755368e-01,1.997876470176751258e-03
-1.169791675405576825e+01,9.990593891938795990e-01,1.998118778387759312e-03
-1.169097230955958366e+01,9.967860279144934443e-01,1.993572055828987145e-03
-1.168402786506339908e+01,9.998322785588678041e-01,1.999664557117735580e-03
-1.167708342056721449e+01,9.994815990089905844e-01,1.998963198017981221e-03
-1.167013897607102990e+01,9.985001469375478500e-01,1.997000293875095776e-03
-1.166319453157484531e+01,9.997935348251687504e-01,1.999587069650337733e-03
-1.165625008707866073e+01,9.993408609254389452e-01,1.998681721850878099e-03
-1.164930564258247614e+01,9.978018708282707649e-01,1.995603741656541610e-03
-1.164236119808629155e+01,9.983309011098328023e-01,1.996661802219665532e-03
-1.163541675359010696e+01,9.999795184512150215e-01,1.999959036902430268e-03
-1.162847230909392238e+01,1.001305411087568098e+00,2.002610822175136286e-03
-1.162152786459773779e+01,9.988305346612736946e-01,1.997661069322547236e-03
-1.161458342010155320e+01,1.001213297383309220e+00,2.002426594766618627e-03
-1.160763897560536861e+01,1.001001283950193166e+00,2.002002567900386561e-03
-1.160069453110918403e+01,9.964047199539581845e-01,1.992809439907916418e-03
-1.159375008661299944e+01,9.983487222096701919e-01,1.996697444419340273e-03
-1.158680564211681485e+01,9.975903226998484863e-01,1.995180645399696837e-03
-1.157986119762063026e+01,9.963677447276110266e-01,1.992735489455222265e-03
-1.157291675312444568e+01,9.991693909219032665e-01,1.998338781843806387e-03
-1.156597230862826109e+01,1.001666621100824273e+00,2.003333242201648431e-03
-1.155902786413207650e+01,1.000844714445864980e+00,2.001689428891729929e-03
-1.155208341963589191e+01,9.978760448321553067e-01,1.995752089664310641e-03
-1.154513897513970733e+01,1.003050706955900484e+00,2.006101413911800819e-03
-1.153819453064352274e+01,9.971142264382756304e-01,1.994228452876551164e-03
-1.153125008614733815e+01,9.994574489174411491e-01,1.998914897834882468e-03
-1.152430564165115356e+01,1.000939911310492869e+00,2.001879822620985898e-03
-1.151736119715496898e+01,9.982787872222340653e-01,1.996557574444468054e-03
-1.151041675265878439e+01,1.000914639246976989e+00,2.001829278493954135e-03
-1.150347230816259980e+01,9.992370752007808665e-01,1.998474150401561948e-03
-1.149652786366641521e+01,1.001981287234739337e+00,2.003962574469478689e-03
-1.148958341917023063e+01,1.002305023124631322e+00,2.004610046249262652e-03
-1.148263897467404604e+01,9.974596321067992211e-01,1.994919264213598428e-03
-1.147569453017786145e+01,1.002406197291042966e+00,2.004812394582086103e-03
-1.146875008568167686e+01,9.967693949317264490e-01,1.993538789863452849e-03
-1.146180564118549228e+01,1.000125635077181663e+00,2.000251270154363489e-03
-1.145486119668930769e+01,9.976750478098654895e-01,1.995350095619731218e-03
-1.144791675219312310e+01,9.983055472899887706e-01,1.996611094579977663e-03
-1.144097230769693851e+01,9.998991139434935116e-01,1.999798227886987172e-03
-1.143402786320075393e+01,9.981833112263455154e-01,1.996366622452691239e-03
-1.142708341870456934e+01,9.991272129919167577e-01,1.998254425983833366e-03
-1.142013897420838475e+01,1.000612465189653522e+00,2.001224930379307248e-03
-1.141319452971220016e+01,9.990553165385085421e-01,1.998110633077017015e-03
-1.140625008521601558e+01,9.963273435791902832e-01,1.992654687158380497e-03
-1.139930564071983099e+01,1.000343332882198455e+00,2.000686665764396955e-03
-1.139236119622364640e+01,1.001313528511035722e+00,2.002627057022071406e-03
-1.138541675172746181e+01,1.000388149154263662e+00,2.000776298308527303e-03
-1.137847230723127723e+01,9.964940527288921324e-01,1.992988105457784223e-03
-1.137152786273509264e+01,9.996256665598820534e-01,1.999251333119764044e-03
-1.136458341823890805e+01,1.002255478806006739e+00,2.004510957612013703e-03
-1.135763897374272346e+01,9.994313104076574250e-01,1.998862620815315076e-03
-1.135069452924653888e+01,1.000238692710205157e+00,2.000477385420410502e-03
-1.134375008475035429e+01,1.004333765054253869e+00,2.008667530108507876e-03
-1.133680564025416970e+01,9.974244184245717459e-01,1.994848836849143388e-03
-1.132986119575798512e+01,1.002328402934503426e+00,2.004656805869007002e-03
-1.132291675126180053e+01,9.952644389266002145e-01,1.990528877853200377e-03
-1.131597230676561594e+01,1.001286210916190189e+00,2.002572421832380430e-03
-1.130902786226943135e+01,1.001121085350965334e+00,2.002242170701930887e-03
-1.130208341777324677e+01,9.998857397047449247e-01,1.999771479409489985e-03
-1.129513897327706218e+01,1.002460864853291334e+00,2.004921729706582705e-03
-1.128819452878087759e+01,9.995385248874972817e-01,1.999077049774994601e-03
-1.128125008428469300e+01,1.000031364015873114e+00,2.000062728031746367e-03
-1.127430563978850842e+01,9.996879337451685110e-01,1.999375867490337227e-03
-1.126736119529232383e+01,1.004317514233332931e+00,2.008635028466666025e-03
-1.126041675079613924e+01,9.977647706328428567e-01,1.995529541265685710e-03
-1.125347230629995465e+01,1.000304435643116996e+00,2.000608871286234207e-03
-1.124652786180377007e+01,9.991144450251510101e-01,1.998228890050302020e-03
-1.123958341730758548e+01,1.003882012091276366e+00,2.007764024182552651e-03
-1.123263897281140089e+01,9.987120264166429173e-01,1.997424052833285738e-03
-1.122569452831521630e+01,1.000201911883279449e+00,2.000403823766558863e-03
-1.121875008381903172e+01,9.991169892988408519e-01,1.998233978597681922e-03
-1.121180563932284713e+01,1.000930882385075327e+00,2.001861764770150598e-03
-1.120486119482666254e+01,9.975160836061429670e-01,1.995032167212286000e-03
-1.119791675033047795e+01,1.000205526143677082e+00,2.000411052287354250e-03
-1.119097230583429337e+01,1.000783735474130687e+00,2.001567470948261394e-03
-1.118402786133810878e+01,9.985242523785233804e-01,1.997048504757046889e-03
-1.117708341684192419e+01,9.986278873315242999e-01,1.997255774663048850e-03
-1.117013897234573960e+01,1.000090094474647140e+00,2.000180188949294419e-03
